1403637134288319232,-0.00547,-0.02717,0.33601,-0.07496,0.79822,0.07870,0.59248,0.00512,0.01252,0.53717,
1403637134388318976,-0.00227,-0.02842,0.37988,-0.08418,0.78790,0.08294,0.60436,0.01663,0.00522,0.31857,
1403637134488318976,-0.00155,-0.02738,0.39766,-0.08577,0.78147,0.07291,0.61371,0.03227,0.01132,-0.00421,
1403637134588318976,0.00034,-0.02789,0.38515,-0.08117,0.78273,0.06515,0.61359,0.05809,-0.02222,-0.34123,
1403637134688318976,0.00274,-0.02912,0.34141,-0.06456,0.78937,0.06012,0.60755,0.06993,-0.03144,-0.63580,
1403637134788319232,0.00301,-0.02858,0.27043,-0.04345,0.79862,0.04972,0.59821,0.05288,-0.02500,-0.77387,
1403637134888318976,-0.00021,-0.03213,0.19670,-0.02414,0.81225,0.03115,0.58198,0.00268,-0.03458,-0.73833,
1403637134988318976,-0.00121,-0.03523,0.13186,-0.02208,0.82338,0.01965,0.56671,-0.02472,-0.02863,-0.57535,
1403637135088318976,-0.00233,-0.03787,0.08618,-0.02614,0.82827,0.01770,0.55944,-0.01994,-0.03478,-0.36336,
1403637135188318976,-0.00647,-0.03985,0.06311,-0.02505,0.83391,0.02115,0.55092,-0.02509,-0.02486,-0.10084,
1403637135288319232,-0.00910,-0.03907,0.07338,-0.02454,0.84334,0.02560,0.53621,0.00730,-0.01264,0.31007,
1403637135388318976,-0.00873,-0.03827,0.12310,-0.02455,0.84271,0.02881,0.53703,0.03252,-0.00194,0.66971,
1403637135488318976,-0.00638,-0.03656,0.20006,-0.02234,0.83152,0.03622,0.55386,0.03764,0.00785,0.85809,
1403637135588318976,-0.00342,-0.03412,0.28715,-0.02047,0.81856,0.04238,0.57250,0.03401,0.01755,0.86960,
1403637135688318976,-0.00045,-0.03184,0.37093,-0.02004,0.80643,0.04162,0.58953,0.02097,0.02748,0.76560,
1403637135788319232,0.00115,-0.02943,0.43721,-0.02922,0.79674,0.03812,0.60241,0.00145,0.01917,0.50797,
1403637135888318976,0.00240,-0.02971,0.47103,-0.03422,0.79251,0.03409,0.60794,0.02218,-0.01129,0.13171,
1403637135988318976,0.00584,-0.03053,0.46397,-0.03650,0.79434,0.03353,0.60545,0.02907,-0.00543,-0.27209,
1403637136088318976,0.00875,-0.03006,0.41753,-0.03519,0.79951,0.03705,0.59847,0.04340,0.00852,-0.62059,
1403637136188318976,0.01289,-0.02929,0.34300,-0.03117,0.80775,0.03953,0.58737,0.02729,0.01189,-0.82925,
1403637136288319232,0.01394,-0.02811,0.25893,-0.03049,0.82091,0.04073,0.56879,-0.01377,0.00475,-0.83772,
1403637136388318976,0.01081,-0.02879,0.18025,-0.03240,0.83554,0.04041,0.54699,-0.06352,-0.01425,-0.72764,
1403637136488318976,0.00451,-0.02917,0.11854,-0.04011,0.84776,0.03986,0.52736,-0.07149,-0.01353,-0.46957,
1403637136588318976,0.00001,-0.02987,0.08907,-0.04776,0.85437,0.03973,0.51594,-0.03769,-0.01724,-0.11084,
1403637136688318976,-0.00260,-0.03099,0.10011,-0.04663,0.85679,0.04370,0.51169,-0.00499,-0.01694,0.34010,
1403637136788319232,-0.00288,-0.03056,0.15551,-0.04870,0.85526,0.04544,0.51390,0.01138,-0.00488,0.74672,
1403637136888318976,-0.00140,-0.03084,0.24273,-0.04756,0.84569,0.04680,0.52948,0.03612,-0.01687,0.96469,
1403637136988318976,0.00165,-0.03339,0.34124,-0.04054,0.83263,0.04155,0.55077,0.03410,-0.03583,0.97449,
1403637137088318976,0.00281,-0.03625,0.43029,-0.03533,0.81891,0.03117,0.57199,0.00741,-0.01766,0.77135,
1403637137188318976,0.00294,-0.03546,0.48909,-0.04378,0.80631,0.02276,0.58944,0.00021,-0.00712,0.38618,
1403637137288319232,0.00427,-0.03702,0.50625,-0.04690,0.79908,0.02371,0.59893,0.01959,-0.02529,-0.04110,
1403637137388318976,0.00785,-0.03828,0.48033,-0.04739,0.79574,0.02647,0.60321,0.02984,0.00236,-0.44402,
1403637137488318976,0.01094,-0.03761,0.41975,-0.04681,0.79853,0.03038,0.59936,0.02873,0.00244,-0.73517,
1403637137588318976,0.01283,-0.03648,0.33687,-0.03969,0.80972,0.03823,0.58422,-0.00627,0.00794,-0.89014,
1403637137688318976,0.01316,-0.03483,0.24662,-0.03159,0.82632,0.04093,0.56082,-0.02640,0.02812,-0.89297,
1403637137788319232,0.00904,-0.03232,0.16581,-0.03609,0.83958,0.04169,0.54043,-0.08006,0.01247,-0.72876,
1403637137888318976,-0.00027,-0.03148,0.10619,-0.04266,0.84799,0.04502,0.52637,-0.09718,-0.01380,-0.44107,
1403637137988318976,-0.00646,-0.03268,0.08116,-0.04250,0.85677,0.04964,0.51155,-0.03097,-0.03348,-0.02173,
1403637138088318976,-0.00735,-0.03632,0.10466,-0.04349,0.86252,0.04910,0.50176,0.02166,-0.03074,0.48649,
1403637138188318976,-0.00275,-0.03938,0.17320,-0.04516,0.85732,0.05518,0.50982,0.07777,-0.06490,0.85496,
1403637138288319232,0.00314,-0.04459,0.26909,-0.03233,0.84233,0.06087,0.53453,0.05597,-0.03447,1.00187,
1403637138388318976,0.00694,-0.04501,0.36709,-0.02730,0.82288,0.05423,0.56496,0.02911,0.00638,0.91917,
1403637138488318976,0.00755,-0.04322,0.44594,-0.02122,0.80546,0.04589,0.59049,-0.00544,0.00663,0.62707,
1403637138588318976,0.00646,-0.04358,0.48745,-0.01991,0.79464,0.04012,0.60542,-0.00216,-0.00663,0.20140,
1403637138688318976,0.00764,-0.04433,0.48383,-0.02359,0.79158,0.03904,0.60935,0.03020,0.00382,-0.24561,
1403637138788319232,0.01327,-0.04481,0.43960,-0.02882,0.79584,0.03711,0.60368,0.07085,-0.00001,-0.61478,
1403637138888318976,0.02128,-0.04496,0.36564,-0.02827,0.80550,0.03511,0.59087,0.06266,0.00254,-0.84408,
1403637138988318976,0.02650,-0.04423,0.27740,-0.03590,0.81449,0.03691,0.57788,0.03800,0.03465,-0.89987,
1403637139088318976,0.02871,-0.04210,0.19215,-0.05042,0.82043,0.03734,0.56829,0.00793,0.04555,-0.79841,
1403637139188318976,0.02833,-0.03615,0.11964,-0.06007,0.82500,0.03884,0.56059,-0.01147,0.04518,-0.63199,
1403637139288319232,0.02809,-0.03326,0.06822,-0.06336,0.82703,0.04278,0.55693,0.02155,0.03096,-0.39581,
1403637139388318976,0.03203,-0.03015,0.04086,-0.06299,0.82767,0.04879,0.55554,0.04215,0.01390,-0.20062,
1403637139488318976,0.03548,-0.02767,0.02734,-0.06834,0.82581,0.05703,0.55688,0.02835,0.02002,-0.10090,
1403637139588318976,0.03677,-0.02515,0.01913,-0.07327,0.82223,0.06024,0.56120,0.01839,0.02211,-0.06600,
1403637139688318976,0.03813,-0.02304,0.01217,-0.07335,0.81849,0.06408,0.56620,0.01343,0.01378,-0.07756,
1403637139788319232,0.03925,-0.02255,0.00369,-0.07396,0.81708,0.06583,0.56797,0.00348,-0.01205,-0.07425,
1403637139888318976,0.03870,-0.02474,0.00057,-0.07642,0.81124,0.06325,0.57624,-0.00836,-0.03264,-0.01259,
1403637139988318976,0.03717,-0.02722,-0.00122,-0.07668,0.80656,0.05546,0.58353,-0.03504,-0.01908,-0.02100,
1403637140088318976,0.03414,-0.02987,-0.00103,-0.07535,0.80082,0.04819,0.59219,-0.03481,-0.02882,0.01107,
1403637140188318976,0.03130,-0.03199,-0.00008,-0.07293,0.79572,0.04323,0.59970,-0.01702,-0.02752,-0.01496,
1403637140288319232,0.03090,-0.03437,-0.00142,-0.07067,0.79674,0.04060,0.59880,-0.00386,-0.01506,-0.01818,
1403637140388318976,0.03079,-0.03479,-0.00189,-0.07370,0.79644,0.03784,0.59902,0.00349,0.00309,0.00889,
1403637140488318976,0.03065,-0.03476,-0.00188,-0.07375,0.79655,0.03757,0.59888,-0.00269,0.00128,0.00110,
1403637140588318976,0.03059,-0.03449,-0.00187,-0.07479,0.79658,0.03680,0.59876,-0.00239,0.00044,-0.00020,
1403637140688318976,0.03059,-0.03448,-0.00189,-0.07488,0.79661,0.03681,0.59870,-0.00093,0.00338,0.00113,
1403637140788319232,0.03055,-0.03449,-0.00186,-0.07480,0.79668,0.03681,0.59862,-0.00190,0.00278,0.00095,
1403637140888318976,0.03052,-0.03450,-0.00184,-0.07468,0.79675,0.03660,0.59856,-0.00203,-0.00209,0.00118,
1403637140988318976,0.03051,-0.03451,-0.00184,-0.07461,0.79680,0.03655,0.59851,-0.00058,-0.00180,0.00228,
1403637141088318976,0.03049,-0.03451,-0.00182,-0.07449,0.79684,0.03645,0.59847,-0.00192,-0.00126,0.00245,
1403637141188318976,0.03047,-0.03452,-0.00181,-0.07434,0.79691,0.03637,0.59841,-0.00138,0.00087,0.00273,
1403637141288319232,0.03046,-0.03454,-0.00180,-0.07422,0.79694,0.03635,0.59838,-0.00143,0.00119,0.00209,
1403637141388318976,0.03044,-0.03455,-0.00179,-0.07411,0.79698,0.03628,0.59834,-0.00114,-0.00020,0.00157,
1403637141488318976,0.03044,-0.03456,-0.00180,-0.07400,0.79702,0.03621,0.59831,-0.00159,0.00064,0.00166,
1403637141588318976,0.03042,-0.03456,-0.00178,-0.07389,0.79708,0.03614,0.59825,-0.00135,0.00005,0.00232,
1403637141688318976,0.03040,-0.03458,-0.00180,-0.07384,0.79711,0.03598,0.59822,-0.00107,0.00011,0.00190,
1403637141788319232,0.03038,-0.03459,-0.00179,-0.07373,0.79715,0.03597,0.59818,-0.00118,0.00089,0.00233,
1403637141888318976,0.03037,-0.03462,-0.00180,-0.07362,0.79718,0.03592,0.59816,0.00053,0.00149,0.00264,
1403637141988318976,0.03037,-0.03462,-0.00181,-0.07355,0.79720,0.03581,0.59815,-0.00142,-0.00145,0.00186,
1403637142088318976,0.03035,-0.03462,-0.00180,-0.07347,0.79724,0.03579,0.59811,-0.00169,0.00043,0.00130,
1403637142188318976,0.03035,-0.03463,-0.00180,-0.07344,0.79725,0.03577,0.59810,-0.00144,0.00042,0.00191,
1403637142288319232,0.03034,-0.03462,-0.00181,-0.07338,0.79727,0.03567,0.59808,-0.00183,-0.00046,0.00209,
1403637142388318976,0.03032,-0.03465,-0.00182,-0.07321,0.79730,0.03564,0.59806,-0.00095,-0.00007,0.00094,
1403637142488318976,0.03034,-0.03465,-0.00183,-0.07325,0.79733,0.03557,0.59803,-0.00144,-0.00079,0.00134,
1403637142588318976,0.03033,-0.03466,-0.00184,-0.07318,0.79733,0.03552,0.59804,-0.00129,-0.00004,0.00131,
1403637142688318976,0.03032,-0.03467,-0.00184,-0.07310,0.79738,0.03548,0.59799,-0.00157,-0.00083,0.00235,
1403637142788319232,0.03030,-0.03469,-0.00185,-0.07301,0.79741,0.03536,0.59796,-0.00129,-0.00037,0.00178,
1403637142888318976,0.03027,-0.03470,-0.00186,-0.07285,0.79743,0.03526,0.59796,-0.00194,-0.00059,0.00178,
1403637142988318976,0.03025,-0.03471,-0.00185,-0.07286,0.79745,0.03522,0.59793,-0.00209,-0.00111,0.00178,
1403637143088318976,0.03025,-0.03473,-0.00186,-0.07272,0.79749,0.03514,0.59790,-0.00130,-0.00034,0.00166,
1403637143188318976,0.03024,-0.03473,-0.00186,-0.07263,0.79752,0.03509,0.59788,-0.00157,-0.00108,0.00214,
1403637143288319232,0.03024,-0.03474,-0.00187,-0.07256,0.79753,0.03504,0.59788,-0.00079,-0.00048,0.00180,
1403637143388318976,0.03023,-0.03476,-0.00189,-0.07247,0.79755,0.03500,0.59786,-0.00018,-0.00031,0.00116,
1403637143488318976,0.03024,-0.03476,-0.00190,-0.07241,0.79753,0.03491,0.59790,0.00031,0.00020,0.00337,
1403637143588318976,0.03024,-0.03477,-0.00190,-0.07227,0.79753,0.03484,0.59792,-0.00278,-0.00014,0.00103,
1403637143688318976,0.03022,-0.03479,-0.00194,-0.07225,0.79761,0.03478,0.59783,-0.00121,0.00036,0.00127,
1403637143788319232,0.03021,-0.03478,-0.00194,-0.07216,0.79759,0.03473,0.59786,-0.00111,0.00001,0.00190,
1403637143888318976,0.03021,-0.03479,-0.00195,-0.07208,0.79761,0.03466,0.59785,-0.00227,-0.00049,0.00090,
1403637143988318976,0.03022,-0.03476,-0.00196,-0.07221,0.79763,0.03486,0.59780,-0.00192,-0.00294,-0.00276,
1403637144088318976,0.03017,-0.03473,-0.00193,-0.07219,0.79763,0.03476,0.59781,-0.00236,-0.00289,-0.00158,
1403637144188318976,0.03017,-0.03478,-0.00195,-0.07209,0.79767,0.03460,0.59776,-0.00389,-0.00644,0.00139,
1403637144288319232,0.03017,-0.03478,-0.00195,-0.07227,0.79774,0.03456,0.59766,-0.00224,-0.00331,0.00242,
1403637144388318976,0.03016,-0.03472,-0.00192,-0.07243,0.79762,0.03458,0.59779,-0.00117,0.01158,0.00354,
1403637144488318976,0.03018,-0.03473,-0.00190,-0.07258,0.79755,0.03473,0.59787,-0.00171,0.00757,0.00251,
