1403637134288319232,-0.00585,-0.01862,0.33492,-0.03953,0.80120,0.04619,0.59531,0.00330,0.02235,0.54977,
1403637134388318976,-0.00560,-0.01860,0.38015,-0.04272,0.79051,0.04729,0.60912,0.00800,0.00788,0.33414,
1403637134488318976,-0.00353,-0.01851,0.39996,-0.04848,0.78497,0.04084,0.61629,0.02339,0.00704,0.01383,
1403637134588318976,-0.00228,-0.02097,0.38568,-0.05154,0.78498,0.03821,0.61619,0.04798,-0.03100,-0.32705,
1403637134688318976,-0.00009,-0.02462,0.33860,-0.04120,0.79094,0.03690,0.60938,0.06115,-0.04400,-0.62756,
1403637134788319232,0.00224,-0.02746,0.26829,-0.03503,0.80149,0.03653,0.59586,0.04113,-0.02782,-0.76773,
1403637134888318976,0.00122,-0.03039,0.19327,-0.03506,0.81281,0.03335,0.58051,0.00365,-0.02217,-0.73642,
1403637134988318976,-0.00045,-0.03291,0.12753,-0.03410,0.81932,0.02335,0.57184,-0.01565,-0.02136,-0.57510,
1403637135088318976,0.00003,-0.03430,0.08053,-0.04182,0.82165,0.02465,0.56793,-0.01037,-0.02842,-0.36714,
1403637135188318976,-0.00336,-0.03594,0.05663,-0.03633,0.82702,0.02443,0.56046,-0.02120,-0.02064,-0.10763,
1403637135288319232,-0.00888,-0.03975,0.06871,-0.01662,0.83700,0.01229,0.54681,-0.00317,-0.01232,0.30708,
1403637135388318976,-0.00994,-0.04107,0.11910,-0.00552,0.83628,0.00546,0.54825,0.01538,0.00242,0.66553,
1403637135488318976,-0.01012,-0.04090,0.19583,0.00809,0.82498,0.00323,0.56510,0.01580,0.01761,0.85145,
1403637135588318976,-0.01001,-0.03846,0.28250,0.01739,0.81219,0.00421,0.58312,0.01192,0.03057,0.86264,
1403637135688318976,-0.00915,-0.03470,0.36543,0.01991,0.80023,0.00331,0.59935,0.00259,0.04148,0.75918,
1403637135788319232,-0.00862,-0.03159,0.43121,0.00738,0.79118,0.00358,0.61153,-0.01002,0.02844,0.50357,
1403637135888318976,-0.00565,-0.03220,0.46521,-0.00347,0.78797,0.00369,0.61569,0.02025,-0.00952,0.12997,
1403637135988318976,0.00065,-0.03710,0.45853,-0.01823,0.79156,0.01018,0.61073,0.03433,-0.00580,-0.27316,
1403637136088318976,0.00506,-0.03774,0.41248,-0.01974,0.79692,0.01507,0.60357,0.05562,0.00837,-0.61962,
1403637136188318976,0.00985,-0.03692,0.33862,-0.01547,0.80548,0.01695,0.59217,0.04000,0.01234,-0.82673,
1403637136288319232,0.01180,-0.03593,0.25414,-0.01561,0.81854,0.01803,0.57395,-0.00148,0.00696,-0.83622,
1403637136388318976,0.00966,-0.03586,0.17496,-0.01925,0.83317,0.01810,0.55238,-0.05302,-0.00701,-0.72809,
1403637136488318976,0.00560,-0.03676,0.11236,-0.03064,0.84530,0.01933,0.53306,-0.05947,-0.00824,-0.47237,
1403637136588318976,0.00012,-0.03725,0.08258,-0.03668,0.85173,0.01772,0.52240,-0.03493,-0.01571,-0.11449,
1403637136688318976,-0.00262,-0.03822,0.09347,-0.03438,0.85458,0.02059,0.51778,-0.00720,-0.01694,0.33698,
1403637136788319232,-0.00383,-0.03856,0.14906,-0.03329,0.85312,0.01970,0.52027,0.00338,-0.00575,0.74345,
1403637136888318976,-0.00353,-0.03917,0.23609,-0.03080,0.84348,0.02060,0.53588,0.02365,-0.01901,0.96100,
1403637136988318976,-0.00205,-0.04170,0.33506,-0.02182,0.83038,0.01469,0.55658,0.02006,-0.03515,0.97253,
1403637137088318976,-0.00145,-0.04363,0.42414,-0.01652,0.81647,0.00525,0.57712,-0.00040,-0.01240,0.77023,
1403637137188318976,-0.00190,-0.04259,0.48339,-0.02324,0.80368,-0.00359,0.59459,-0.00338,-0.00230,0.38717,
1403637137288319232,-0.00056,-0.04409,0.50028,-0.02555,0.79630,-0.00280,0.60435,0.02046,-0.02348,-0.04004,
1403637137388318976,0.00242,-0.04594,0.47437,-0.02625,0.79255,0.00034,0.60924,0.03619,0.00092,-0.44222,
1403637137488318976,0.00609,-0.04623,0.41415,-0.02657,0.79515,0.00452,0.60581,0.03952,-0.00154,-0.73193,
1403637137588318976,0.00878,-0.04525,0.33166,-0.01980,0.80668,0.01187,0.59053,0.00593,0.00598,-0.88634,
