1403636861201666560,-0.01673,-0.01257,-0.05833,-0.00023,0.83461,-0.00269,0.55083,0.04851,-0.01337,0.61257,
1403636861301666560,-0.01322,-0.01492,0.00193,-0.00333,0.82115,-0.00028,0.57070,0.02845,-0.02172,0.56922,
1403636861401666304,-0.01128,-0.01952,0.05167,-0.01239,0.81005,0.00211,0.58623,0.02211,-0.02837,0.38183,
1403636861501666560,-0.00988,-0.02268,0.07638,-0.01254,0.80225,0.00058,0.59685,0.01359,-0.02285,0.06019,
1403636861601666560,-0.00912,-0.02407,0.07159,-0.00783,0.80226,-0.00174,0.59692,0.00628,-0.01098,-0.26523,
1403636861701666560,-0.00737,-0.02592,0.03811,-0.01127,0.80957,-0.00056,0.58691,-0.00524,0.00855,-0.48574,
1403636861801666560,-0.00861,-0.02521,-0.01606,-0.01157,0.81626,0.00204,0.57756,-0.02283,0.02096,-0.56228,
1403636861901666304,-0.01204,-0.02179,-0.07373,-0.01504,0.82432,0.00340,0.56591,-0.03824,0.04429,-0.57714,
1403636862001666560,-0.01533,-0.01670,-0.13180,-0.02099,0.83576,0.00311,0.54868,-0.04705,0.05891,-0.56809,
1403636862101666560,-0.01825,-0.01141,-0.18474,-0.02410,0.84595,-0.00010,0.53272,-0.03652,0.05041,-0.46958,
1403636862201666560,-0.02103,-0.00821,-0.22409,-0.02397,0.85224,-0.00161,0.52259,-0.02426,0.01273,-0.26413,
1403636862301666560,-0.02510,-0.00877,-0.23791,-0.01471,0.85925,0.00059,0.51135,-0.00645,-0.00763,0.02828,
1403636862401666304,-0.02645,-0.00906,-0.21802,-0.01434,0.86431,0.00414,0.50274,0.01637,-0.00768,0.36276,
1403636862501666560,-0.02621,-0.00918,-0.17096,-0.01827,0.86500,0.00859,0.50137,0.05709,-0.02772,0.56327,
1403636862601666560,-0.02046,-0.01221,-0.10858,-0.01425,0.86142,0.01309,0.50752,0.09492,-0.05049,0.67007,
1403636862701666560,-0.01221,-0.01533,-0.03967,-0.00936,0.85470,0.01379,0.51885,0.08319,-0.01709,0.70606,
1403636862801666560,-0.00452,-0.01697,0.03029,-0.01404,0.85065,0.00919,0.52547,0.07471,-0.02153,0.69769,
1403636862901666304,0.00070,-0.01897,0.09520,-0.01962,0.84670,0.00244,0.53170,0.03634,-0.01331,0.60003,
1403636863001666560,0.00113,-0.02068,0.14052,-0.02641,0.84048,0.00029,0.54119,-0.00720,-0.01529,0.28877,
1403636863101666560,-0.00355,-0.02269,0.14824,-0.02082,0.83172,0.00562,0.55477,-0.01430,-0.02054,-0.07819,
1403636863201666560,-0.00917,-0.02380,0.11999,-0.01460,0.82604,0.01258,0.56328,-0.01827,0.01347,-0.40387,
1403636863301666560,-0.01208,-0.02293,0.06721,-0.01162,0.82600,0.01755,0.56328,-0.02477,0.03424,-0.60182,
1403636863401666304,-0.01420,-0.02195,0.00356,-0.00830,0.82777,0.01856,0.56069,-0.03000,0.02737,-0.66178,
1403636863501666560,-0.01792,-0.01961,-0.06532,-0.00948,0.83249,0.01426,0.55377,-0.05191,0.03760,-0.70688,
1403636863601666560,-0.02390,-0.01650,-0.13299,-0.02281,0.83982,0.01193,0.54225,-0.07103,0.03045,-0.64438,
1403636863701666560,-0.02973,-0.01392,-0.19275,-0.03526,0.84821,0.01061,0.52837,-0.04974,0.01718,-0.50622,
1403636863801666560,-0.03344,-0.01318,-0.23081,-0.04033,0.85588,0.00795,0.51553,-0.02932,-0.00668,-0.22892,
1403636863901666304,-0.03634,-0.01459,-0.23609,-0.04069,0.86176,0.00900,0.50560,-0.01093,-0.02600,0.13757,
1403636864001666560,-0.03714,-0.01734,-0.20406,-0.04188,0.86304,0.01089,0.50328,0.01333,-0.02977,0.48644,
1403636864101666560,-0.03456,-0.02083,-0.14437,-0.04010,0.85956,0.01591,0.50921,0.04400,-0.04203,0.69616,
1403636864201666560,-0.03102,-0.02381,-0.07164,-0.02986,0.85591,0.01635,0.51600,0.06256,-0.02302,0.74129,
1403636864301666560,-0.02507,-0.02412,-0.00118,-0.02655,0.85295,0.01462,0.52111,0.05410,0.00612,0.66133,
1403636864401666304,-0.02065,-0.02342,0.06091,-0.02718,0.84904,0.01109,0.52752,0.04263,0.00167,0.56865,
