1403638524627829504,-0.00627,-0.01824,0.09454,-0.05230,0.81834,0.05605,0.56960,0.08596,0.01941,0.51721,
1403638524727829504,0.00286,-0.01524,0.13991,-0.04159,0.81421,0.04970,0.57695,0.07020,0.03582,0.37611,
1403638524827829504,0.00863,-0.01206,0.17441,-0.02838,0.81189,0.04415,0.58144,0.05669,0.03520,0.24022,
1403638524927829504,0.01176,-0.00955,0.19702,-0.03303,0.81029,0.04441,0.58341,0.02364,0.01719,0.08568,
1403638525027829504,0.00897,-0.00852,0.20378,-0.03841,0.80646,0.04821,0.58807,-0.00424,-0.00200,-0.11652,
1403638525127829504,0.00958,-0.00773,0.18495,-0.03445,0.80379,0.05225,0.59162,0.00257,0.00368,-0.32979,
1403638525227829504,0.00952,-0.00844,0.14629,-0.03548,0.80341,0.05862,0.59146,-0.01111,-0.00881,-0.45684,
1403638525327829504,0.00926,-0.00957,0.09466,-0.03906,0.80956,0.06525,0.58210,-0.02496,-0.00157,-0.52843,
1403638525427829504,0.00708,-0.00903,0.04162,-0.04690,0.82185,0.07097,0.56332,-0.05343,0.00686,-0.52188,
1403638525527829504,0.00334,-0.00773,-0.00882,-0.06031,0.83432,0.07512,0.54280,-0.05465,-0.00702,-0.47186,
1403638525627829504,0.00319,-0.00479,-0.05517,-0.07019,0.84112,0.07789,0.53059,-0.03154,-0.00762,-0.39273,
1403638525727829504,0.00112,-0.00314,-0.08975,-0.08595,0.83906,0.08523,0.53040,-0.01254,0.00261,-0.30311,
1403638525827829504,0.00115,-0.00007,-0.11433,-0.09752,0.83341,0.09032,0.53643,-0.00011,0.00482,-0.20765,
1403638525927829504,-0.00001,-0.00191,-0.13085,-0.09518,0.82888,0.09207,0.54352,-0.01600,-0.08052,-0.11195,
1403638526027829504,-0.00099,-0.01431,-0.13818,-0.09153,0.82806,0.09396,0.54508,0.00607,-0.19632,-0.02292,
1403638526127829504,-0.00112,-0.03907,-0.13742,-0.08887,0.83166,0.08818,0.54099,0.01852,-0.29916,0.05520,
1403638526227829504,-0.00255,-0.07468,-0.12830,-0.07942,0.83608,0.07281,0.53793,0.01356,-0.36957,0.12155,
1403638526327829504,-0.00636,-0.11613,-0.11464,-0.06475,0.83558,0.05479,0.54279,-0.01573,-0.41983,0.13562,
